"id","user_agents","details",
"a326b4e2-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9) Gecko/2008061920 IceCat/3.0-g1","Mozilla,5.0,X11,U,Linux,i686,en,US,rv,1.9,Gecko,2008061920,IceCat,3.0,g1",
"a38d2088-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.11) Gecko/20071203 IceCat/2.0.0.11-g1","Mozilla,5.0,X11,U,Linux,i686,en,US,rv,1.8.1.11,Gecko,20071203,IceCat,2.0.0.11,g1",
"a3e495e8-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux x86_64; rv:17.0) Gecko/20121202 Firefox/17.0 Iceweasel/17.0.1","Mozilla,5.0,X11,Linux,x86,64,rv,17.0,Gecko,20121202,Firefox,17.0,Iceweasel,17.0.1",
"a43b1d64-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1 Iceweasel/15.0.1","Mozilla,5.0,X11,Linux,x86,64,rv,15.0,Gecko,20100101,Firefox,15.0.1,Iceweasel,15.0.1",
"a492fac0-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux i686; rv:15.0) Gecko/20100101 Firefox/15.0.1 Iceweasel/15.0.1","Mozilla,5.0,X11,Linux,i686,rv,15.0,Gecko,20100101,Firefox,15.0.1,Iceweasel,15.0.1",
"a4ec08ae-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux x86_64; rv:15.0) Gecko/20120724 Debian Iceweasel/15.0","Mozilla,5.0,X11,Linux,x86,64,rv,15.0,Gecko,20120724,Debian,Iceweasel,15.0",
"a542e2dc-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0 Iceweasel/15.0","Mozilla,5.0,X11,Linux,x86,64,rv,15.0,Gecko,20100101,Firefox,15.0,Iceweasel,15.0",
"a59ba61a-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux x86_64; rv:12.0) Gecko/20120721 Debian Iceweasel/15.0","Mozilla,5.0,X11,Linux,x86,64,rv,12.0,Gecko,20120721,Debian,Iceweasel,15.0",
"a5f45e72-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux i686; rv:15.0) Gecko/20100101 Firefox/15.0 Iceweasel/15.0","Mozilla,5.0,X11,Linux,i686,rv,15.0,Gecko,20100101,Firefox,15.0,Iceweasel,15.0",
"a64be278-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; debian; Linux x86_64; rv:15.0) Gecko/20100101 Iceweasel/15.0","Mozilla,5.0,X11,debian,Linux,x86,64,rv,15.0,Gecko,20100101,Iceweasel,15.0",
"a6a282b8-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux x86_64; rv:14.0) Gecko/20100101 Firefox/14.0.1 Iceweasel/14.0.1","Mozilla,5.0,X11,Linux,x86,64,rv,14.0,Gecko,20100101,Firefox,14.0.1,Iceweasel,14.0.1",
"a6f9d45a-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux i686; rv:14.0) Gecko/20100101 Firefox/14.0.1 Iceweasel/14.0.1","Mozilla,5.0,X11,Linux,i686,rv,14.0,Gecko,20100101,Firefox,14.0.1,Iceweasel,14.0.1",
"a75570c6-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux x86_64; rv:14.0) Gecko/20100101 Firefox/14.0 Iceweasel/14.0","Mozilla,5.0,X11,Linux,x86,64,rv,14.0,Gecko,20100101,Firefox,14.0,Iceweasel,14.0",
"a7abde84-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux x86_64; rv:12.0) Gecko/20100101 Debian Iceweasel/14.0","Mozilla,5.0,X11,Linux,x86,64,rv,12.0,Gecko,20100101,Debian,Iceweasel,14.0",
"a804a06e-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux i686; rv:14.0) Gecko/20100101 Firefox/14.0 Iceweasel/14.0","Mozilla,5.0,X11,Linux,i686,rv,14.0,Gecko,20100101,Firefox,14.0,Iceweasel,14.0",
"a859b3b0-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux x86_64; rv:13.0) Gecko/20100101 Firefox/13.0.1 Iceweasel/13.0.1","Mozilla,5.0,X11,Linux,x86,64,rv,13.0,Gecko,20100101,Firefox,13.0.1,Iceweasel,13.0.1",
"a8b11a42-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux i686; rv:13.0) Gecko/20100101 Firefox/13.0.1 Iceweasel/13.0.1","Mozilla,5.0,X11,Linux,i686,rv,13.0,Gecko,20100101,Firefox,13.0.1,Iceweasel,13.0.1",
"a9085460-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux x86_64; rv:13.0) Gecko/20100101 Firefox/13.0 Iceweasel/13.0","Mozilla,5.0,X11,Linux,x86,64,rv,13.0,Gecko,20100101,Firefox,13.0,Iceweasel,13.0",
"a95dfa3c-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux x86_64; rv:11.0a2) Gecko/20111230 Firefox/11.0a2 Iceweasel/11.0a2","Mozilla,5.0,X11,Linux,x86,64,rv,11.0a2,Gecko,20111230,Firefox,11.0a2,Iceweasel,11.0a2",
"a9b3fbee-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Gentoo Linux x86_64; rv:11.0a2) Gecko/20111230 Firefox/11.0a2 Iceweasel/11.0a2","Mozilla,5.0,X11,Gentoo,Linux,x86,64,rv,11.0a2,Gecko,20111230,Firefox,11.0a2,Iceweasel,11.0a2",
"aa0bc5c2-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux x86_64; rv:10.0a2) Gecko/20111118 Firefox/10.0a2 Iceweasel/10.0a2","Mozilla,5.0,X11,Linux,x86,64,rv,10.0a2,Gecko,20111118,Firefox,10.0a2,Iceweasel,10.0a2",
"aa652266-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux x86_64; rv:10.0.7) Gecko/20100101 Firefox/10.0.7 Iceweasel/10.0.7","Mozilla,5.0,X11,Linux,x86,64,rv,10.0.7,Gecko,20100101,Firefox,10.0.7,Iceweasel,10.0.7",
"aaba5998-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux ppc; rv:10.0.7) Gecko/20100101 Firefox/10.0.7 Iceweasel/10.0.7","Mozilla,5.0,X11,Linux,ppc,rv,10.0.7,Gecko,20100101,Firefox,10.0.7,Iceweasel,10.0.7",
"ab12f3aa-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux i686; rv:10.0.7) Gecko/20100101 Iceweasel/10.0.7","Mozilla,5.0,X11,Linux,i686,rv,10.0.7,Gecko,20100101,Iceweasel,10.0.7",
"ab6abe32-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux i686; rv:10.0.7) Gecko/20100101 Firefox/10.0.7 Iceweasel/10.0.7","Mozilla,5.0,X11,Linux,i686,rv,10.0.7,Gecko,20100101,Firefox,10.0.7,Iceweasel,10.0.7",
"abc354ac-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux x86_64; rv:10.0.6) Gecko/20100101 Firefox/10.0.6 Iceweasel/10.0.6","Mozilla,5.0,X11,Linux,x86,64,rv,10.0.6,Gecko,20100101,Firefox,10.0.6,Iceweasel,10.0.6",
"ac1ae424-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux i686; rv:10.0.6) Gecko/20100101 Firefox/10.0.6 Iceweasel/10.0.6","Mozilla,5.0,X11,Linux,i686,rv,10.0.6,Gecko,20100101,Firefox,10.0.6,Iceweasel,10.0.6",
"ac753c4e-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux i686 on x86_64; rv:10.0.6) Gecko/20100101 Firefox/10.0.6 Iceweasel/10.0.6","Mozilla,5.0,X11,Linux,i686,on,x86,64,rv,10.0.6,Gecko,20100101,Firefox,10.0.6,Iceweasel,10.0.6",
"ace3ee46-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux armv6l; rv:10.0.6) Gecko/20100101 Firefox/10.0.6 Iceweasel/10.0.6","Mozilla,5.0,X11,Linux,armv6l,rv,10.0.6,Gecko,20100101,Firefox,10.0.6,Iceweasel,10.0.6",
"ad3a17c6-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux armv6l; rv:10.0.5) Gecko/20100101 Firefox/10.0.5 Iceweasel/10.0.5","Mozilla,5.0,X11,Linux,armv6l,rv,10.0.5,Gecko,20100101,Firefox,10.0.5,Iceweasel,10.0.5",
"ad912e1c-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux x86_64; rv:10.0) Gecko/20100101 Firefox/10.0 Iceweasel/10.0","Mozilla,5.0,X11,Linux,x86,64,rv,10.0,Gecko,20100101,Firefox,10.0,Iceweasel,10.0",
"ade9dba2-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux i686; rv:10.0) Gecko/20100101 Firefox/10.0 Iceweasel/10.0","Mozilla,5.0,X11,Linux,i686,rv,10.0,Gecko,20100101,Firefox,10.0,Iceweasel,10.0",
"ae4150bc-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux i686; rv:9.0a2) Gecko/20111104 Firefox/9.0a2 Iceweasel/9.0a2","Mozilla,5.0,X11,Linux,i686,rv,9.0a2,Gecko,20111104,Firefox,9.0a2,Iceweasel,9.0a2",
"ae983c6a-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux x86_64; rv:9.0.1) Gecko/20100101 Firefox/9.0.1 Iceweasel/9.0.1","Mozilla,5.0,X11,Linux,x86,64,rv,9.0.1,Gecko,20100101,Firefox,9.0.1,Iceweasel,9.0.1",
"aef55094-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux i686; rv:9.0.1) Gecko/20100101 Firefox/9.0.1 Iceweasel/9.0.1","Mozilla,5.0,X11,Linux,i686,rv,9.0.1,Gecko,20100101,Firefox,9.0.1,Iceweasel,9.0.1",
"af4c5a6a-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux i686; rv:8.0) Gecko/20100101 Firefox/8.0 Iceweasel/8.0","Mozilla,5.0,X11,Linux,i686,rv,8.0,Gecko,20100101,Firefox,8.0,Iceweasel,8.0",
"afa485c8-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux Debian i686; rv:8.0) Gecko/20100101 Firefox/8.0 Iceweasel/8.0","Mozilla,5.0,X11,Linux,Debian,i686,rv,8.0,Gecko,20100101,Firefox,8.0,Iceweasel,8.0",
"affa7d48-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux x86_64; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 Iceweasel/7.0.1 Debian","Mozilla,5.0,X11,Linux,x86,64,rv,7.0.1,Gecko,20100101,Firefox,7.0.1,Iceweasel,7.0.1,Debian",
"b0539e0a-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux i686; Debian Testing; rv:7.0.1) Gecko/20100101 Firefox/7.0.1 Iceweasel/7.0.1","Mozilla,5.0,X11,Linux,i686,Debian,Testing,rv,7.0.1,Gecko,20100101,Firefox,7.0.1,Iceweasel,7.0.1",
"b0a966e6-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux i686 on x86_64; rv:6.0.2) Gecko/20100101 Firefox/6.0.2 Iceweasel/6.0.2","Mozilla,5.0,X11,Linux,i686,on,x86,64,rv,6.0.2,Gecko,20100101,Firefox,6.0.2,Iceweasel,6.0.2",
"b10187f4-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux x86_64; rv:5.0) Gecko/20100101 Firefox/5.0 Iceweasel/5.0","Mozilla,5.0,X11,Linux,x86,64,rv,5.0,Gecko,20100101,Firefox,5.0,Iceweasel,5.0",
"b15d22a8-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux i686; rv:5.0) Gecko/20100101 Firefox/5.0 Iceweasel/5.0","Mozilla,5.0,X11,Linux,i686,rv,5.0,Gecko,20100101,Firefox,5.0,Iceweasel,5.0",
"b1b42e72-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux i686; rv: 5.0) Gecko/20100101 Firefox/5.0 Iceweasel/5.0","Mozilla,5.0,X11,Linux,i686,rv,5.0,Gecko,20100101,Firefox,5.0,Iceweasel,5.0",
"b23db336-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; Linux i686; rv:2.0) Gecko/20110322 Firefox/4.0 Iceweasel/4.0","Mozilla,5.0,X11,Linux,i686,rv,2.0,Gecko,20110322,Firefox,4.0,Iceweasel,4.0",
"b2960f18-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux x86_64; fr; rv:1.9.2.13) Gecko/20101203 Iceweasel/3.6.7 (like Firefox/3.6.13)","Mozilla,5.0,X11,U,Linux,x86,64,fr,rv,1.9.2.13,Gecko,20101203,Iceweasel,3.6.7,like,Firefox,3.6.13,",
"b2ef10f4-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux i686; pt-PT; rv:1.9.2.3) Gecko/20100402 Iceweasel/3.6.3 (like Firefox/3.6.3) GTB7.0","Mozilla,5.0,X11,U,Linux,i686,pt,PT,rv,1.9.2.3,Gecko,20100402,Iceweasel,3.6.3,like,Firefox,3.6.3,GTB7.0",
"b348bcda-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux 2.6.34.1-SquidSheep; en-US; rv:1.9.2.3) Gecko/20100402 Iceweasel/3.6.3 (like Firefox/3.6.3)","Mozilla,5.0,X11,U,Linux,2.6.34.1,SquidSheep,en,US,rv,1.9.2.3,Gecko,20100402,Iceweasel,3.6.3,like,Firefox,3.6.3,",
"b3a62ae6-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux i686; it; rv:1.9.2.13) Gecko/20110109 Iceweasel/3.6.13 (like Firefox/3.6.13)","Mozilla,5.0,X11,U,Linux,i686,it,rv,1.9.2.13,Gecko,20110109,Iceweasel,3.6.13,like,Firefox,3.6.13,",
"b3fe845c-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux i686; pt-PT; rv:1.9.2.3) Gecko/20100402 Iceweasel/3.6 (like Firefox/3.6) GTB7.0","Mozilla,5.0,X11,U,Linux,i686,pt,PT,rv,1.9.2.3,Gecko,20100402,Iceweasel,3.6,like,Firefox,3.6,GTB7.0",
"b45767fc-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux i686; de-DE; rv:1.9.1.9) Gecko/20100501 Iceweasel/3.5.9 (like Firefox/3.5.9)","Mozilla,5.0,X11,U,Linux,i686,de,DE,rv,1.9.1.9,Gecko,20100501,Iceweasel,3.5.9,like,Firefox,3.5.9,",
"b4b01c44-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux x86_64; ja; rv:1.9.1.8) Gecko/20100324 Iceweasel/3.5.8 (like Firefox/3.5.8)","Mozilla,5.0,X11,U,Linux,x86,64,ja,rv,1.9.1.8,Gecko,20100324,Iceweasel,3.5.8,like,Firefox,3.5.8,",
"b5068c3c-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.1.9) Gecko/20100501 Iceweasel/3.5.8 (like Firefox/3.5.8)","Mozilla,5.0,X11,U,Linux,i686,en,US,rv,1.9.1.9,Gecko,20100501,Iceweasel,3.5.8,like,Firefox,3.5.8,",
"b560260c-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.1.9) Gecko/20100501 Iceweasel/3.5.6 (like Firefox/3.5.6; Debian-3.5.6-2)","Mozilla,5.0,X11,U,Linux,i686,en,US,rv,1.9.1.9,Gecko,20100501,Iceweasel,3.5.6,like,Firefox,3.5.6,Debian,3.5.6,2,",
"b5b6b1e8-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.1.5) Gecko/20091112 Iceweasel/3.5.5 (like Firefox/3.5.5; Debian-3.5.5-1)","Mozilla,5.0,X11,U,Linux,i686,de,rv,1.9.1.5,Gecko,20091112,Iceweasel,3.5.5,like,Firefox,3.5.5,Debian,3.5.5,1,",
"b61e6cfc-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.9.1.3) Gecko/20091010 Iceweasel/3.5.3 (Debian-3.5.3-2)","Mozilla,5.0,X11,U,Linux,x86,64,en,US,rv,1.9.1.3,Gecko,20091010,Iceweasel,3.5.3,Debian,3.5.3,2,",
"b674c476-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux i686 (x86_64); en-GB; rv:1.9.1.3) Gecko/20091010 Iceweasel/3.5.3 (Debian-3.5.3-2)","Mozilla,5.0,X11,U,Linux,i686,x86,64,en,GB,rv,1.9.1.3,Gecko,20091010,Iceweasel,3.5.3,Debian,3.5.3,2,",
"b6ca637c-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.1.19) Gecko/20110430 Iceweasel/3.5.19 (like Firefox/3.5.19)","Mozilla,5.0,X11,U,Linux,i686,de,rv,1.9.1.19,Gecko,20110430,Iceweasel,3.5.19,like,Firefox,3.5.19,",
"b722ee70-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux i686; de-DE; rv:1.9.1.18) Gecko/20110324 Iceweasel/3.5.18 (like Firefox/3.5.18)","Mozilla,5.0,X11,U,Linux,i686,de,DE,rv,1.9.1.18,Gecko,20110324,Iceweasel,3.5.18,like,Firefox,3.5.18,",
"b7796cdc-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux x86_64; sv-SE; rv:1.9.1.16) Gecko/20120714 Iceweasel/3.5.16 (like Firefox/3.5.16)","Mozilla,5.0,X11,U,Linux,x86,64,sv,SE,rv,1.9.1.16,Gecko,20120714,Iceweasel,3.5.16,like,Firefox,3.5.16,",
"b7d08bc0-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux x86_64; it; rv:1.9.1.16) Gecko/20120921 Iceweasel/3.5.16 (like Firefox/3.5.16)","Mozilla,5.0,X11,U,Linux,x86,64,it,rv,1.9.1.16,Gecko,20120921,Iceweasel,3.5.16,like,Firefox,3.5.16,",
"b8276940-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux x86_64; it; rv:1.9.1.16) Gecko/20120714 Iceweasel/3.5.16 (like Firefox/3.5.16)","Mozilla,5.0,X11,U,Linux,x86,64,it,rv,1.9.1.16,Gecko,20120714,Iceweasel,3.5.16,like,Firefox,3.5.16,",
"b88042ea-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux x86_64; it; rv:1.9.1.16) Gecko/20120602 Iceweasel/3.5.16 (like Firefox/3.5.16)","Mozilla,5.0,X11,U,Linux,x86,64,it,rv,1.9.1.16,Gecko,20120602,Iceweasel,3.5.16,like,Firefox,3.5.16,",
"b8d7803c-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux x86_64; it; rv:1.9.1.16) Gecko/20111108 Iceweasel/3.5.16 (like Firefox/3.5.16)","Mozilla,5.0,X11,U,Linux,x86,64,it,rv,1.9.1.16,Gecko,20111108,Iceweasel,3.5.16,like,Firefox,3.5.16,",
"b92eb60e-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux x86_64; hu-HU; rv:1.9.1.16) Gecko/20110107 Iceweasel/3.5.16 (like Firefox/3.5.16)","Mozilla,5.0,X11,U,Linux,x86,64,hu,HU,rv,1.9.1.16,Gecko,20110107,Iceweasel,3.5.16,like,Firefox,3.5.16,",
"b9858a1a-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux x86_64; fr; rv:1.9.1.16) Gecko/20120714 Iceweasel/3.5.16 (like Firefox/3.5.16)","Mozilla,5.0,X11,U,Linux,x86,64,fr,rv,1.9.1.16,Gecko,20120714,Iceweasel,3.5.16,like,Firefox,3.5.16,",
"b9dd1230-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux x86_64; fr; rv:1.9.1.16) Gecko/20120511 Iceweasel/3.5.16 (like Firefox/3.5.16)","Mozilla,5.0,X11,U,Linux,x86,64,fr,rv,1.9.1.16,Gecko,20120511,Iceweasel,3.5.16,like,Firefox,3.5.16,",
"ba352362-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux x86_64; es-ES; rv:1.9.1.16) Gecko/20120602 Iceweasel/3.5.16 (like Firefox/3.5.16)","Mozilla,5.0,X11,U,Linux,x86,64,es,ES,rv,1.9.1.16,Gecko,20120602,Iceweasel,3.5.16,like,Firefox,3.5.16,",
"ba8e5158-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux x86_64; es-ES; rv:1.9.1.16) Gecko/20120315 Iceweasel/3.5.16 (like Firefox/3.5.16)","Mozilla,5.0,X11,U,Linux,x86,64,es,ES,rv,1.9.1.16,Gecko,20120315,Iceweasel,3.5.16,like,Firefox,3.5.16,",
"bae6c37e-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.9.1.16) Gecko/20120714 Iceweasel/3.5.16 (like Firefox/3.5.16)","Mozilla,5.0,X11,U,Linux,x86,64,en,US,rv,1.9.1.16,Gecko,20120714,Iceweasel,3.5.16,like,Firefox,3.5.16,",
"bb3f4b02-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.9.1.16) Gecko/20120602 Iceweasel/3.5.16 (like Firefox/3.5.16)","Mozilla,5.0,X11,U,Linux,x86,64,en,US,rv,1.9.1.16,Gecko,20120602,Iceweasel,3.5.16,like,Firefox,3.5.16,",
"bb94f66a-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.9.1.16) Gecko/20111108 Iceweasel/3.5.16","Mozilla,5.0,X11,U,Linux,x86,64,en,US,rv,1.9.1.16,Gecko,20111108,Iceweasel,3.5.16",
"bbeb47ae-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.9.1.16) Gecko/20110107 Iceweasel/3.5.16 (Debian-3.0.5-1)","Mozilla,5.0,X11,U,Linux,x86,64,en,US,rv,1.9.1.16,Gecko,20110107,Iceweasel,3.5.16,Debian,3.0.5,1,",
"bc4235d2-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux x86_64; de; rv:1.9.1.16) Gecko/20120714 Iceweasel/3.5.16 (like Firefox/3.5.16)","Mozilla,5.0,X11,U,Linux,x86,64,de,rv,1.9.1.16,Gecko,20120714,Iceweasel,3.5.16,like,Firefox,3.5.16,",
"bc9a3516-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux x86_64; de; rv:1.9.1.16) Gecko/20120131 Iceweasel/3.5.16 (like Firefox/3.5.16)","Mozilla,5.0,X11,U,Linux,x86,64,de,rv,1.9.1.16,Gecko,20120131,Iceweasel,3.5.16,like,Firefox,3.5.16,",
"bcef42d6-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux x86_64; cs-CZ; rv:1.9.1.16) Gecko/20120602 Iceweasel/3.5.16 (like Firefox/3.5.16)","Mozilla,5.0,X11,U,Linux,x86,64,cs,CZ,rv,1.9.1.16,Gecko,20120602,Iceweasel,3.5.16,like,Firefox,3.5.16,",
"bd46c42a-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux i686; it; rv:1.9.1.16) Gecko/20120602 Iceweasel/3.5.16 (like Firefox/3.5.16)","Mozilla,5.0,X11,U,Linux,i686,it,rv,1.9.1.16,Gecko,20120602,Iceweasel,3.5.16,like,Firefox,3.5.16,",
"bd9e2a08-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux i686; fr; rv:1.9.1.16) Gecko/20120714 Iceweasel/3.5.16 (like Firefox/3.5.16)","Mozilla,5.0,X11,U,Linux,i686,fr,rv,1.9.1.16,Gecko,20120714,Iceweasel,3.5.16,like,Firefox,3.5.16,",
"bdf7a790-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux i686; es-ES; rv:1.9.1.16) Gecko/20111108 Iceweasel/3.5.16 (like Firefox/3.5.16)","Mozilla,5.0,X11,U,Linux,i686,es,ES,rv,1.9.1.16,Gecko,20111108,Iceweasel,3.5.16,like,Firefox,3.5.16,",
"be4d1658-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux i686; en-GB; rv:1.9.1.11) Gecko/20100819 Iceweasel/3.5.11 (like Firefox/3.5.11)","Mozilla,5.0,X11,U,Linux,i686,en,GB,rv,1.9.1.11,Gecko,20100819,Iceweasel,3.5.11,like,Firefox,3.5.11,",
"bea3ad10-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.1) Gecko/20090704 Iceweasel/3.5 (Debian-3.5-0)","Mozilla,5.0,X11,U,Linux,i686,en,US,rv,1.9.1,Gecko,20090704,Iceweasel,3.5,Debian,3.5,0,",
"bef8df38-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.1b3pre) Gecko/20090207 Ubuntu/9.04 (jaunty) IceWeasel/3.1b3pre","Mozilla,5.0,X11,U,Linux,i686,en,US,rv,1.9.1b3pre,Gecko,20090207,Ubuntu,9.04,jaunty,IceWeasel,3.1b3pre",
"bf5f96e2-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9b5) Gecko/2008042623 Iceweasel/3.0b5 (Debian-3.0~b5-3)","Mozilla,5.0,X11,U,Linux,i686,en,US,rv,1.9b5,Gecko,2008042623,Iceweasel,3.0b5,Debian,3.0,b5,3,",
"bfb71dd6-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux x86_64; fr; rv:1.9.0.11) Gecko/2009061208 Iceweasel/3.0.9 (Debian-3.0.9-1)","Mozilla,5.0,X11,U,Linux,x86,64,fr,rv,1.9.0.11,Gecko,2009061208,Iceweasel,3.0.9,Debian,3.0.9,1,",
"c01421d4-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.0.18) Gecko/2010021720 Iceweasel/3.0.9 (Debian-3.0.9-1)","Mozilla,5.0,X11,U,Linux,i686,en,US,rv,1.9.0.18,Gecko,2010021720,Iceweasel,3.0.9,Debian,3.0.9,1,",
"c06b2d62-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.0.11) Gecko/2009061212 Iceweasel/3.0.9 (Debian-3.0.9-1) GTB5","Mozilla,5.0,X11,U,Linux,i686,en,US,rv,1.9.0.11,Gecko,2009061212,Iceweasel,3.0.9,Debian,3.0.9,1,GTB5",
"c0c2a948-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux i686; en-GB; rv:1.9.0.7) Gecko/2009030814 Iceweasel/3.0.9 (Debian-3.0.9-1)","Mozilla,5.0,X11,U,Linux,i686,en,GB,rv,1.9.0.7,Gecko,2009030814,Iceweasel,3.0.9,Debian,3.0.9,1,",
"c11bc2c6-d659-11ef-9afa-acde48001122","Mozilla/5.0 (X11; U; Linux i686; de-DE; rv:1.9.0.11) Gecko/2009061212 Iceweasel/3.0.9 (Debian-3.0.9-1)","Mozilla,5.0,X11,U,Linux,i686,de,DE,rv,1.9.0.11,Gecko,2009061212,Iceweasel,3.0.9,Debian,3.0.9,1,",
